OTUs,Taxon
OTU2975,k__Bacteria; p__Bacteroidetes; c__Sphingobacteriia; o__Sphingobacteriales; f__Sphingobacteriaceae; g__Pedobacter; s__Unknown_species124
OTU2978,k__Bacteria; p__Bacteroidetes; c__Sphingobacteriia; o__Sphingobacteriales; f__Sphingobacteriaceae; g__Pedobacter; s__Unknown_species147
OTU298,k__Bacteria; p__Bacteroidetes; c__Sphingobacteriia; o__Sphingobacteriales; f__Sphingobacteriaceae; g__Pedobacter; s__Unknown_species185
OTU2983,k__Bacteria; p__Bacteroidetes; c__Sphingobacteriia; o__Sphingobacteriales; f__Sphingobacteriaceae; g__Pedobacter; s__Unknown_species199
OTU2985,k__Bacteria; p__Bacteroidetes; c__Sphingobacteriia; o__Sphingobacteriales; f__Sphingobacteriaceae; g__Pedobacter; s__Unknown_species209
OTU3005,k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Corynebacteriaceae; g__Corynebacterium; s__Unknown_species1692
OTU3008,k__Bacteria; p__Bacteroidetes; c__Sphingobacteriia; o__Sphingobacteriales; f__Sphingobacteriaceae; g__Pedobacter; s__Unknown_species233
OTU3009,k__Bacteria; p__Bacteroidetes; c__Sphingobacteriia; o__Sphingobacteriales; f__Sphingobacteriaceae; g__Pedobacter; s__Unknown_species235
OTU304,k__Bacteria; p__Bacteroidetes; c__Sphingobacteriia; o__Sphingobacteriales; f__Sphingobacteriaceae; g__Pedobacter; s__Unknown_species243
OTU3044,k__Bacteria; p__Bacteroidetes; c__Sphingobacteriia; o__Sphingobacteriales; f__Sphingobacteriaceae; g__Pedobacter; s__Unknown_species56
OTU3055,k__Bacteria; p__Bacteroidetes; c__Sphingobacteriia; o__Sphingobacteriales; f__Sphingobacteriaceae; g__Pedobacter; s__Pedobacter_boryungensis
OTU3069,k__Bacteria; p__Bacteroidetes; c__Sphingobacteriia; o__Sphingobacteriales; f__Sphingobacteriaceae; g__Pedobacter; s__Pedobacter_cryoconitis
OTU307,k__Bacteria; p__Bacteroidetes; c__Sphingobacteriia; o__Sphingobacteriales; f__Sphingobacteriaceae; g__Pedobacter; s__Pedobacter_terrae
OTU3078,k__Bacteria; p__Bacteroidetes; c__Sphingobacteriia; o__Sphingobacteriales; f__Sphingobacteriaceae; g__Sphingobacterium; s__Unknown_species12
OTU308,k__Bacteria; p__Bacteroidetes; c__Sphingobacteriia; o__Sphingobacteriales; f__Sphingobacteriaceae; g__Sphingobacterium; s__Unknown_species26
OTU3082,k__Bacteria; p__Bacteroidetes; c__Sphingobacteriia; o__Sphingobacteriales; f__Sphingobacteriaceae; g__Sphingobacterium; s__Unknown_species49
OTU310,k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Corynebacteriaceae; g__Corynebacterium; s__Unknown_species1693
OTU311,k__Bacteria; p__Bacteroidetes; c__Sphingobacteriia; o__Sphingobacteriales; f__Sphingobacteriaceae; g__Sphingobacterium; s__Unknown_species57
OTU3112,k__Bacteria; p__Bacteroidetes; c__Sphingobacteriia; o__Sphingobacteriales; f__Sphingobacteriaceae; g__Sphingobacterium; s__Unknown_species63
OTU3117,k__Bacteria; p__Bacteroidetes; c__Sphingobacteriia; o__Sphingobacteriales; f__Sphingobacteriaceae; g__Sphingobacterium; s__Unknown_species64
OTU315,k__Bacteria; p__Bacteroidetes; c__Sphingobacteriia; o__Sphingobacteriales; f__Sphingobacteriaceae; g__Sphingobacterium; s__Unknown_species65
OTU3160,k__Bacteria; p__Bacteroidetes; c__Sphingobacteriia; o__Sphingobacteriales; f__Sphingobacteriaceae; g__Sphingobacterium; s__Unknown_species7
OTU3176,k__Bacteria; p__Bacteroidetes; c__Sphingobacteriia; o__Sphingobacteriales; f__Sphingobacteriaceae; g__Sphingobacterium; s__Sphingobacterium_alimentarium
OTU3188,k__Bacteria; p__Bacteroidetes; c__Sphingobacteriia; o__Sphingobacteriales; f__Sphingobacteriaceae; g__Sphingobacterium; s__Sphingobacterium_faecium
OTU319,k__Bacteria; p__Bacteroidetes; c__Sphingobacteriia; o__Sphingobacteriales; f__Sphingobacteriaceae; g__Sphingobacterium; s__Sphingobacterium_multivorum
OTU3225,k__Bacteria; p__Bacteroidetes; c__Sphingobacteriia; o__Sphingobacteriales; f__Sphingobacteriaceae; g__Sphingobacterium; s__Sphingobacterium_spiritivorum
OTU324,k__Bacteria; p__Bacteroidetes; c__Sphingobacteriia; o__Sphingobacteriales; f__Unknown_family; g__Unknown_genus12; s__Unknown_species1
OTU3249,k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Corynebacteriaceae; g__Corynebacterium; s__Unknown_species1695
OTU327,k__Bacteria; p__Bacteroidetes; c__Sphingobacteriia; o__Sphingobacteriales; f__Unknown_family; g__Unknown_genus123; s__Unknown_species1
OTU330,k__Bacteria; p__Bacteroidetes; c__Sphingobacteriia; o__Sphingobacteriales; f__Unknown_family; g__Unknown_genus125; s__Unknown_species1
OTU3301,k__Bacteria; p__Bacteroidetes; c__Sphingobacteriia; o__Sphingobacteriales; f__Unknown_family; g__Unknown_genus148; s__Unknown_species2
OTU331,k__Bacteria; p__Bacteroidetes; c__Sphingobacteriia; o__Sphingobacteriales; f__Unknown_family; g__Unknown_genus158; s__Unknown_species1
OTU3313,k__Bacteria; p__Bacteroidetes; c__Sphingobacteriia; o__Sphingobacteriales; f__Unknown_family; g__Unknown_genus158; s__Unknown_species2
OTU3316,k__Bacteria; p__Bacteroidetes; c__Sphingobacteriia; o__Sphingobacteriales; f__Unknown_family; g__Unknown_genus165; s__Unknown_species1
OTU3323,k__Bacteria; p__Bacteroidetes; c__Sphingobacteriia; o__Sphingobacteriales; f__Unknown_family; g__Unknown_genus170; s__Unknown_species2
OTU336,k__Bacteria; p__Bacteroidetes; c__Sphingobacteriia; o__Sphingobacteriales; f__Unknown_family; g__Unknown_genus170; s__Unknown_species3
OTU343,k__Bacteria; p__Bacteroidetes; c__Sphingobacteriia; o__Sphingobacteriales; f__Unknown_family; g__Unknown_genus172; s__Unknown_species2
OTU345,k__Bacteria; p__Bacteroidetes; c__Sphingobacteriia; o__Sphingobacteriales; f__Unknown_family; g__Unknown_genus176; s__Unknown_species1
OTU3456,k__Bacteria; p__Bacteroidetes; c__Sphingobacteriia; o__Sphingobacteriales; f__Unknown_family; g__Unknown_genus176; s__Unknown_species2
OTU3478,k__Bacteria; p__Bacteroidetes; c__Sphingobacteriia; o__Sphingobacteriales; f__Unknown_family; g__Unknown_genus21; s__Unknown_species1
OTU3500,k__Bacteria; p__Bacteroidetes; c__Sphingobacteriia; o__Sphingobacteriales; f__Unknown_family; g__Unknown_genus26; s__Unknown_species1
OTU3516,k__Bacteria; p__Bacteroidetes; c__Sphingobacteriia; o__Sphingobacteriales; f__Unknown_family; g__Unknown_genus31; s__Unknown_species1
OTU3522,k__Bacteria; p__Bacteroidetes; c__Sphingobacteriia; o__Sphingobacteriales; f__Unknown_family; g__Unknown_genus33; s__Unknown_species1
OTU3524,k__Bacteria; p__Bacteroidetes; c__Sphingobacteriia; o__Sphingobacteriales; f__Unknown_family; g__Unknown_genus36; s__Unknown_species1
OTU3525,k__Bacteria; p__Bacteroidetes; c__Sphingobacteriia; o__Sphingobacteriales; f__Unknown_family; g__Unknown_genus89; s__Unknown_species1
OTU3528,k__Bacteria; p__Bacteroidetes; c__VC2_1_Bac22; o__Bac22;_o__; f__;_f__; g__;_g__; s__;_g__
OTU355,k__Bacteria; p__Chlamydiae; c__Chlamydiia; o__Chlamydiales; f__Parachlamydiaceae; g__Neochlamydia; s__Unknown_species1
OTU356,k__Bacteria; p__Chlamydiae; c__Chlamydiia; o__Chlamydiales; f__Rhabdochlamydiaceae; g__Unknown_genus2; s__Unknown_species1
OTU3579,k__Bacteria; p__Chlamydiae; c__Chlamydiia; o__Chlamydiales; f__Unknown_family; g__Unknown_genus6; s__Unknown_species1
OTU3584,k__Bacteria; p__Chlorobi; c__OPB56; o__Unknown_order; f__Unknown_family; g__Unknown_genus53; s__Unknown_species1
OTU359,k__Bacteria; p__Chlorobi; c__OPB56; o__Unknown_order; f__Unknown_family; g__Unknown_genus53; s__Unknown_species2
OTU360,k__Bacteria; p__Chlorobi; c__OPB56; o__Unknown_order; f__Unknown_family; g__Unknown_genus69; s__Unknown_species1
OTU3628,k__Bacteria; p__Chloroflexi; c__Anaerolineae; o__Anaerolineales; f__Anaerolineaceae; g__Unknown_genus28; s__Unknown_species1
OTU364,k__Bacteria; p__Chloroflexi; c__Anaerolineae; o__Anaerolineales; f__Anaerolineaceae; g__Unknown_genus41; s__Unknown_species4
OTU3642,k__Bacteria; p__Chloroflexi; c__Anaerolineae; o__Anaerolineales; f__Anaerolineaceae; g__Unknown_genus59; s__Unknown_species1
OTU3675,k__Bacteria; p__Chloroflexi; c__Anaerolineae; o__Anaerolineales; f__Anaerolineaceae; g__Unknown_genus65; s__Unknown_species1
OTU3676,k__Bacteria; p__Chloroflexi; c__Anaerolineae; o__Ardenscatenales; f__Ardenscatenaceae; g__Ardenscatena; s__Ardenscatena_Unknown
OTU3702,k__Bacteria; p__Chloroflexi; c__Anaerolineae; o__Caldilineales; f__Caldilineaceae; g__Unknown_genus31; s__Unknown_species1
OTU3703,k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Corynebacteriaceae; g__Corynebacterium; s__Unknown_species1705
OTU371,k__Bacteria; p__Chloroflexi; c__Anaerolineae; o__Caldilineales; f__Caldilineaceae; g__Unknown_genus49; s__Unknown_species1
OTU3719,k__Bacteria; p__Chloroflexi; c__Anaerolineae; o__Caldilineales; f__Caldilineaceae; g__Caldilinea; s__Unknown_species8
OTU372,k__Bacteria; p__Chloroflexi; c__Anaerolineae; o__DRC31; f__Unknown_family; g__Unknown_genus78; s__Unknown_species3
OTU3727,k__Bacteria; p__Chloroflexi; c__Anaerolineae; o__SBR1031; f__A4b; g__Unknown_genus222; s__Unknown_species1
OTU3734,k__Bacteria; p__Chloroflexi; c__Anaerolineae; o__SBR1031; f__A4b; g__Unknown_genus251; s__Unknown_species3
OTU3737,k__Bacteria; p__Chloroflexi; c__Anaerolineae; o__SBR1031; f__SHA-31; g__Unknown_genus49; s__Unknown_species5
OTU374,k__Bacteria; p__Chloroflexi; c__Anaerolineae; o__SBR1031; f__oc28; g__Unknown_genus10; s__Unknown_species1
OTU3743,k__Bacteria; p__Chloroflexi; c__Anaerolineae; o__SJA-15; f__Unknown_family; g__Unknown_genus17; s__Unknown_species1
OTU3750,k__Bacteria; p__Chloroflexi; c__Anaerolineae; o__Unknown_order; f__Unknown_family; g__Unknown_genus18; s__Unknown_species1
OTU3762,k__Bacteria; p__Chloroflexi; c__Caldilineae; o__Caldilineales; f__Caldilineaceae; g__Litorilinea; s__Unknown_species53
OTU377,k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Corynebacteriaceae; g__Corynebacterium; s__Unknown_species1709
OTU3771,k__Bacteria; p__Chloroflexi; c__Chloroflexi; o__Roseiflexales; f__Kouleothrixaceae; g__Kouleothrix; s__Kouleothrix_Unknown
OTU3772,k__Bacteria; p__Chloroflexi; c__Ellin6529; o__Unknown_order; f__Unknown_family; g__Unknown_genus39; s__Unknown_species1
OTU3773,k__Bacteria; p__Chloroflexi; c__Ellin6529; o__Unknown_order; f__Unknown_family; g__Unknown_genus8; s__Unknown_species1
OTU3777,k__Bacteria; p__Chloroflexi; c__Gitt-GS-136; o__Unknown_order; f__Unknown_family; g__Unknown_genus2; s__Unknown_species1
OTU3781,k__Bacteria; p__Chloroflexi; c__Gitt-GS-136; o__Unknown_order; f__Unknown_family; g__Unknown_genus9; s__Unknown_species1
OTU3783,k__Bacteria; p__Chloroflexi; c__Gitt-GS-136; o__Unknown_order; f__Unknown_family; g__Unknown_genus9; s__Unknown_species6
OTU3785,k__Bacteria; p__Chloroflexi; c__P2-11E; o__Unknown_order; f__Unknown_family; g__Unknown_genus1; s__Unknown_species1
OTU3786,k__Bacteria; p__Chloroflexi; c__S085; o__Unknown_order; f__Unknown_family; g__Unknown_genus39; s__Unknown_species1
OTU379,k__Bacteria; p__Chloroflexi; c__TK10; o__AKYG885; f__Dolo_23; g___; s__Unknown_species1
OTU3795,k__Bacteria; p__Chloroflexi; c__TK17; o__Unknown_order; f__Unknown_family; g__Unknown_genus15; s__Unknown_species1
OTU3797,k__Bacteria; p__Acidobacteria; c__Solibacteres; o__Solibacterales; f__Bryobacteraceae; g__Unknown_genus8; s__Unknown_species3
OTU3798,k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Corynebacteriaceae; g__Corynebacterium; s__Unknown_species1715
OTU38,k__Bacteria; p__Chloroflexi; c__Thermomicrobia; o__JG30-KF-CM45; f__Unknown_family; g__Unknown_genus4; s__Unknown_species1
OTU383,k__Bacteria; p__Chloroflexi; c__Thermomicrobia; o__Sphaerobacterales; f__Sphaerobacteraceae; g__Sphaerobacter; s__Unknown_species1
OTU384,k__Bacteria; p__Chloroflexi; c__Thermomicrobia; o__Sphaerobacterales; f__Sphaerobacteraceae; g__Sphaerobacter; s__Unknown_species14
OTU3842,k__Bacteria; p__Chloroflexi; c__Thermomicrobia; o__Sphaerobacterales; f__Sphaerobacteraceae; g__Sphaerobacter; s__Unknown_species24
OTU387,k__Bacteria; p__Chloroflexi; c__Thermomicrobia; o__Sphaerobacterales; f__Sphaerobacteraceae; g__Sphaerobacter; s__Unknown_species62
OTU3879,k__Bacteria; p__Chloroflexi; c__Thermomicrobia; o__Sphaerobacterales; f__Sphaerobacteraceae; g__Sphaerobacter; s__Unknown_species63
OTU388,k__Bacteria; p__Chloroflexi; c__Thermomicrobia; o__Sphaerobacterales; f__Sphaerobacteraceae; g__Sphaerobacter; s__Unknown_species70
OTU389,k__Bacteria; p__Chloroflexi; c__Thermomicrobia; o__Sphaerobacterales; f__Sphaerobacteraceae; g__Sphaerobacter; s__Unknown_species74
OTU3891,k__Bacteria; p__Chloroflexi; c__Thermomicrobia; o__Sphaerobacterales; f__Sphaerobacteraceae; g__Sphaerobacter; s__Unknown_species77
OTU3892,k__Bacteria; p__Chloroflexi; c__Thermomicrobia; o__Sphaerobacterales; f__Sphaerobacteraceae; g__Sphaerobacter; s__Unknown_species84
OTU3893,k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Corynebacteriaceae; g__Corynebacterium; s__Unknown_species1728
OTU3896,k__Bacteria; p__Chloroflexi; c__Unknown_class; o__Unknown_order; f__Unknown_family; g__Unknown_genus13; s__Unknown_species1
OTU3897,k__Bacteria; p__Cyanobacteria; c__Chloroplast; o__Chlorophyta; f__Chlamydomonadaceae; g__Unknown_genus10; s__Unknown_species2
OTU3898,k__Bacteria; p__Cyanobacteria; c__Chloroplast; o__Chlorophyta; f__Chlamydomonadaceae; g__Unknown_genus5; s__Unknown_species1
OTU39,k__Bacteria; p__Cyanobacteria; c__Chloroplast; o__Chlorophyta; f__Trebouxiophyceae; g__Unknown_genus10; s__Unknown_species1
OTU390,k__Bacteria; p__Cyanobacteria; c__Chloroplast; o__Chlorophyta; f__Trebouxiophyceae; g__Unknown_genus10; s__Unknown_species2
OTU3900,k__Bacteria; p__Cyanobacteria; c__Chloroplast; o__Chlorophyta; f__Unknown_family; g__Unknown_genus34; s__Unknown_species2
OTU3905,k__Bacteria; p__Cyanobacteria; c__Chloroplast; o__Chlorophyta; f__Unknown_family; g__Unknown_genus34; s__Unknown_species3
OTU3909,k__Bacteria; p__Cyanobacteria; c__Chloroplast; o__Chlorophyta; f__Unknown_family; g__Unknown_genus37; s__Unknown_species1
OTU391,k__Bacteria; p__Cyanobacteria; c__Chloroplast; o__Chlorophyta; f__Unknown_family; g__Unknown_genus38; s__Unknown_species1
OTU3911,k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Corynebacteriaceae; g__Corynebacterium; s__Unknown_species1736
OTU3913,k__Bacteria; p__Cyanobacteria; c__Chloroplast; o__Chlorophyta; f__Unknown_family; g__Unknown_genus8; s__Unknown_species1
OTU3915,k__Bacteria; p__Cyanobacteria; c__Chloroplast; o__Cryptophyta; f__Unknown_family; g__Unknown_genus15; s__Unknown_species1
OTU3917,k__Bacteria; p__Cyanobacteria; c__Chloroplast; o__Cryptophyta; f__Unknown_family; g__Unknown_genus15; s__Unknown_species3
OTU3937,k__Bacteria; p__Cyanobacteria; c__Chloroplast; o__Cryptophyta; f__Unknown_family; g__Unknown_genus15; s__Unknown_species4
OTU3952,k__Bacteria; p__Cyanobacteria; c__Chloroplast; o__Cryptophyta; f__Unknown_family; g__Unknown_genus15; s__Unknown_species5
OTU3953,k__Bacteria; p__Cyanobacteria; c__Chloroplast; o__Cryptophyta; f__Unknown_family; g__Unknown_genus15; s__Unknown_species6
OTU3959,k__Bacteria; p__Cyanobacteria; c__Chloroplast; o__Cryptophyta; f__Unknown_family; g__Unknown_genus17; s__Unknown_species2
OTU396,k__Bacteria; p__Cyanobacteria; c__Chloroplast; o__Euglenozoa; f__Unknown_family; g__Unknown_genus69; s__Unknown_species1
OTU3969,k__Bacteria; p__Cyanobacteria; c__Chloroplast; o__Haptophyceae; f__Unknown_family; g__Unknown_genus18; s__Unknown_species1
OTU3971,k__Bacteria; p__Cyanobacteria; c__Chloroplast; o__Haptophyceae; f__Unknown_family; g__Unknown_genus55; s__Unknown_species6
OTU3975,k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Corynebacteriaceae; g__Corynebacterium; s__Unknown_species1740
OTU3978,k__Bacteria; p__Cyanobacteria; c__Chloroplast; o__Stramenopiles; f__Unknown_family; g__Unknown_genus118; s__Unknown_species3
OTU398,k__Bacteria; p__Cyanobacteria; c__Chloroplast; o__Stramenopiles; f__Unknown_family; g__Unknown_genus14; s__Unknown_species3
OTU3986,k__Bacteria; p__Cyanobacteria; c__Chloroplast; o__Stramenopiles; f__Unknown_family; g__Unknown_genus14; s__Unknown_species4
OTU3987,k__Bacteria; p__Cyanobacteria; c__Chloroplast; o__Stramenopiles; f__Unknown_family; g__Unknown_genus14; s__Unknown_species9
OTU399,k__Bacteria; p__Cyanobacteria; c__Chloroplast; o__Stramenopiles; f__Unknown_family; g__Unknown_genus189; s__Unknown_species11
OTU3990,k__Bacteria; p__Cyanobacteria; c__Chloroplast; o__Stramenopiles; f__Unknown_family; g__Unknown_genus19; s__Unknown_species1
OTU3991,k__Bacteria; p__Cyanobacteria; c__Chloroplast; o__Stramenopiles; f__Unknown_family; g__Unknown_genus190; s__Unknown_species4
OTU3999,k__Bacteria; p__Cyanobacteria; c__Chloroplast; o__Stramenopiles; f__Unknown_family; g__Unknown_genus192; s__Unknown_species1
OTU400,k__Bacteria; p__Cyanobacteria; c__Chloroplast; o__Stramenopiles; f__Unknown_family; g__Unknown_genus196; s__Unknown_species19
OTU4011,k__Bacteria; p__Cyanobacteria; c__Chloroplast; o__Stramenopiles; f__Unknown_family; g__Unknown_genus197; s__Unknown_species2
OTU4016,k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Corynebacteriaceae; g__Corynebacterium; s__Unknown_species1750
OTU4018,k__Bacteria; p__Cyanobacteria; c__Chloroplast; o__Stramenopiles; f__Unknown_family; g__Unknown_genus198; s__Unknown_species2
OTU402,k__Bacteria; p__Cyanobacteria; c__Chloroplast; o__Stramenopiles; f__Unknown_family; g__Unknown_genus198; s__Unknown_species4
OTU403,k__Bacteria; p__Cyanobacteria; c__Chloroplast; o__Stramenopiles; f__Unknown_family; g__Unknown_genus199; s__Unknown_species12
OTU4036,k__Bacteria; p__Cyanobacteria; c__Chloroplast; o__Stramenopiles; f__Unknown_family; g__Unknown_genus199; s__Unknown_species13
OTU4063,k__Bacteria; p__Cyanobacteria; c__Chloroplast; o__Stramenopiles; f__Unknown_family; g__Unknown_genus201; s__Unknown_species11
OTU408,k__Bacteria; p__Cyanobacteria; c__Chloroplast; o__Stramenopiles; f__Unknown_family; g__Unknown_genus201; s__Unknown_species12
OTU4081,k__Bacteria; p__Cyanobacteria; c__Chloroplast; o__Stramenopiles; f__Unknown_family; g__Unknown_genus201; s__Unknown_species3
OTU4089,k__Bacteria; p__Cyanobacteria; c__Chloroplast; o__Stramenopiles; f__Unknown_family; g__Unknown_genus201; s__Unknown_species7
OTU409,k__Bacteria; p__Cyanobacteria; c__Chloroplast; o__Stramenopiles; f__Unknown_family; g__Unknown_genus201; s__Unknown_species8
OTU4090,k__Bacteria; p__Cyanobacteria; c__Chloroplast; o__Stramenopiles; f__Unknown_family; g__Unknown_genus205; s__Unknown_species1
OTU4091,k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Corynebacteriaceae; g__Corynebacterium; s__Unknown_species1758
OTU4092,k__Bacteria; p__Cyanobacteria; c__Chloroplast; o__Stramenopiles; f__Unknown_family; g__Unknown_genus206; s__Unknown_species1
OTU4093,k__Bacteria; p__Cyanobacteria; c__Chloroplast; o__Stramenopiles; f__Unknown_family; g__Unknown_genus21; s__Unknown_species4
OTU4094,k__Bacteria; p__Cyanobacteria; c__Chloroplast; o__Stramenopiles; f__Unknown_family; g__Unknown_genus210; s__Unknown_species2
OTU4095,k__Bacteria; p__Cyanobacteria; c__Chloroplast; o__Stramenopiles; f__Unknown_family; g__Unknown_genus211; s__Unknown_species1
OTU4097,k__Bacteria; p__Cyanobacteria; c__Chloroplast; o__Stramenopiles; f__Unknown_family; g__Unknown_genus216; s__Unknown_species4
OTU4103,k__Bacteria; p__Cyanobacteria; c__Chloroplast; o__Stramenopiles; f__Unknown_family; g__Unknown_genus220; s__Unknown_species1
OTU4105,k__Bacteria; p__Cyanobacteria; c__Chloroplast; o__Stramenopiles; f__Unknown_family; g__Unknown_genus227; s__Unknown_species3
OTU411,k__Bacteria; p__Cyanobacteria; c__Chloroplast; o__Stramenopiles; f__Unknown_family; g__Unknown_genus231; s__Unknown_species3
OTU412,k__Bacteria; p__Cyanobacteria; c__Chloroplast; o__Stramenopiles; f__Unknown_family; g__Unknown_genus232; s__Unknown_species7
OTU4126,k__Bacteria; p__Cyanobacteria; c__Chloroplast; o__Stramenopiles; f__Unknown_family; g__Unknown_genus238; s__Unknown_species5
OTU414,k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Corynebacteriaceae; g__Corynebacterium; s__Unknown_species1759
OTU4156,k__Bacteria; p__Cyanobacteria; c__Chloroplast; o__Stramenopiles; f__Unknown_family; g__Unknown_genus240; s__Unknown_species3
OTU4176,k__Bacteria; p__Cyanobacteria; c__Chloroplast; o__Stramenopiles; f__Unknown_family; g__Unknown_genus240; s__Unknown_species7
OTU4186,k__Bacteria; p__Cyanobacteria; c__Chloroplast; o__Stramenopiles; f__Unknown_family; g__Unknown_genus245; s__Unknown_species1
OTU4188,k__Bacteria; p__Cyanobacteria; c__Chloroplast; o__Stramenopiles; f__Unknown_family; g__Unknown_genus264; s__Unknown_species1
OTU4193,k__Bacteria; p__Cyanobacteria; c__Chloroplast; o__Stramenopiles; f__Unknown_family; g__Unknown_genus35; s__Unknown_species6
OTU4195,k__Bacteria; p__Cyanobacteria; c__Chloroplast; o__Stramenopiles; f__Unknown_family; g__Unknown_genus38; s__Unknown_species10
OTU4202,k__Bacteria; p__Cyanobacteria; c__Chloroplast; o__Stramenopiles; f__Unknown_family; g__Unknown_genus47; s__Unknown_species2
OTU4223,k__Bacteria; p__Cyanobacteria; c__Chloroplast; o__Stramenopiles; f__Unknown_family; g__Unknown_genus56; s__Unknown_species1
OTU4228,k__Bacteria; p__Cyanobacteria; c__Chloroplast; o__Stramenopiles; f__Unknown_family; g__Unknown_genus59; s__Unknown_species1
OTU4240,k__Bacteria; p__Cyanobacteria; c__Chloroplast; o__Stramenopiles; f__Unknown_family; g__Unknown_genus94; s__Unknown_species1
OTU4242,k__Bacteria; p__Cyanobacteria; c__Chloroplast; o__Streptophyta; f__Unknown_family; g__Unknown_genus1; s__Unknown_species4
OTU4243,k__Bacteria; p__Cyanobacteria; c__Chloroplast; o__Streptophyta; f__Unknown_family; g__Unknown_genus115; s__Unknown_species4
OTU4245,k__Bacteria; p__Cyanobacteria; c__Chloroplast; o__Streptophyta; f__Unknown_family; g__Unknown_genus116; s__Unknown_species17
OTU4249,k__Bacteria; p__Cyanobacteria; c__Chloroplast; o__Streptophyta; f__Unknown_family; g__Unknown_genus116; s__Unknown_species19
OTU425,k__Bacteria; p__Cyanobacteria; c__Chloroplast; o__Streptophyta; f__Unknown_family; g__Unknown_genus116; s__Unknown_species20
OTU4251,k__Bacteria; p__Cyanobacteria; c__Chloroplast; o__Streptophyta; f__Unknown_family; g__Unknown_genus118; s__Unknown_species15
OTU4257,k__Bacteria; p__Cyanobacteria; c__Chloroplast; o__Streptophyta; f__Unknown_family; g__Unknown_genus118; s__Unknown_species16
OTU426,k__Bacteria; p__Cyanobacteria; c__Chloroplast; o__Streptophyta; f__Unknown_family; g__Unknown_genus118; s__Unknown_species18
OTU4271,k__Bacteria; p__Cyanobacteria; c__Chloroplast; o__Streptophyta; f__Unknown_family; g__Unknown_genus118; s__Unknown_species2
OTU4273,k__Bacteria; p__Cyanobacteria; c__Chloroplast; o__Streptophyta; f__Unknown_family; g__Unknown_genus118; s__Unknown_species24
OTU4280,k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Corynebacteriaceae; g__Corynebacterium; s__Unknown_species1767
OTU4283,k__Bacteria; p__Cyanobacteria; c__Chloroplast; o__Streptophyta; f__Unknown_family; g__Unknown_genus118; s__Unknown_species25
OTU4289,k__Bacteria; p__Cyanobacteria; c__Chloroplast; o__Streptophyta; f__Unknown_family; g__Unknown_genus118; s__Unknown_species5
OTU4292,k__Bacteria; p__Cyanobacteria; c__Chloroplast; o__Streptophyta; f__Unknown_family; g__Unknown_genus119; s__Unknown_species3
OTU4293,k__Bacteria; p__Cyanobacteria; c__Chloroplast; o__Streptophyta; f__Unknown_family; g__Unknown_genus123; s__Unknown_species10
OTU43,k__Bacteria; p__Cyanobacteria; c__Chloroplast; o__Streptophyta; f__Unknown_family; g__Unknown_genus123; s__Unknown_species11
OTU4300,k__Bacteria; p__Cyanobacteria; c__Chloroplast; o__Streptophyta; f__Unknown_family; g__Unknown_genus123; s__Unknown_species13
OTU431,k__Bacteria; p__Cyanobacteria; c__Chloroplast; o__Streptophyta; f__Unknown_family; g__Unknown_genus123; s__Unknown_species18
OTU4311,k__Bacteria; p__Cyanobacteria; c__Chloroplast; o__Streptophyta; f__Unknown_family; g__Unknown_genus123; s__Unknown_species2
OTU4314,k__Bacteria; p__Cyanobacteria; c__Chloroplast; o__Streptophyta; f__Unknown_family; g__Unknown_genus123; s__Unknown_species21
OTU4319,k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Corynebacteriaceae; g__Corynebacterium; s__Unknown_species1772
OTU4328,k__Bacteria; p__Cyanobacteria; c__Chloroplast; o__Streptophyta; f__Unknown_family; g__Unknown_genus123; s__Unknown_species27
OTU4347,k__Bacteria; p__Cyanobacteria; c__Chloroplast; o__Streptophyta; f__Unknown_family; g__Unknown_genus123; s__Unknown_species29
OTU4352,k__Bacteria; p__Cyanobacteria; c__Chloroplast; o__Streptophyta; f__Unknown_family; g__Unknown_genus123; s__Unknown_species35
OTU4362,k__Bacteria; p__Cyanobacteria; c__Chloroplast; o__Streptophyta; f__Unknown_family; g__Unknown_genus123; s__Unknown_species36
OTU4375,k__Bacteria; p__Cyanobacteria; c__Chloroplast; o__Streptophyta; f__Unknown_family; g__Unknown_genus123; s__Unknown_species6
